                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    102,                0.52359,                0.47533,                 0.2731,                0.77816,                0.99683,                0.83006,                0.91405,                0.85462,                0.92736,                 0.7717,                0.86773,                0.54322,                 0.3674,                0.56894,                0.25212,                0.77827,               0.006667,               0.006667,               0.006667
                    103,                0.50801,                0.45516,                 0.2688,                0.77897,                0.99646,                0.82994,                0.91372,                0.85416,                 0.9349,                0.77759,                 0.8728,                0.54549,                0.36706,                0.54214,                 0.2474,                0.77864,               0.006634,               0.006634,               0.006634
                    104,                0.52619,                0.48352,                 0.2747,                0.77821,                0.99658,                0.82999,                0.91365,                0.85025,                0.92694,                0.77076,                0.86787,                0.54096,                0.39399,                0.56289,                0.24999,                0.77959,               0.006601,               0.006601,               0.006601
                    105,                  0.517,                 0.4711,                0.27184,                0.77853,                0.99688,                0.83038,                0.91383,                0.85939,                0.93211,                0.77512,                0.87063,                0.54895,                0.34292,                0.54106,                0.24244,                0.77824,               0.006568,               0.006568,               0.006568
                    106,                0.50268,                0.45376,                0.26712,                0.77699,                0.99689,                0.83017,                0.91386,                0.86083,                0.93509,                0.77783,                0.87318,                0.55637,                0.34752,                0.51379,                0.24132,                0.77746,               0.006535,               0.006535,               0.006535
                    107,                0.51037,                0.46964,                 0.2692,                0.77737,                0.99635,                0.83016,                0.91408,                0.85446,                0.92918,                 0.7733,                0.86979,                0.55122,                0.37437,                0.54205,                0.24878,                0.77935,               0.006502,               0.006502,               0.006502
                    108,                0.50844,                0.45911,                  0.268,                0.77753,                0.99689,                0.83002,                0.91242,                 0.8551,                0.92913,                0.77269,                0.86747,                0.55074,                0.36799,                0.54149,                0.24896,                0.77814,               0.006469,               0.006469,               0.006469
                    109,                0.50429,                0.45526,                0.26704,                0.77751,                0.99678,                0.83004,                0.91391,                0.86446,                0.93321,                0.77554,                0.87139,                0.55507,                0.33951,                 0.5337,                0.23935,                0.77753,               0.006436,               0.006436,               0.006436
                    110,                0.50317,                 0.4577,                0.26614,                0.77714,                0.99691,                   0.83,                0.91435,                0.86639,                0.93383,                0.77654,                0.87302,                 0.5568,                0.32193,                0.51291,                0.23245,                0.77675,               0.006403,               0.006403,               0.006403
                    111,                0.50517,                0.46481,                0.26601,                0.77795,                 0.9966,                 0.8299,                 0.9144,                0.86228,                0.93742,                0.77965,                0.87504,                0.55153,                0.34887,                0.54477,                0.24105,                0.77836,                0.00637,                0.00637,                0.00637
                    112,                0.49678,                0.44859,                0.26351,                0.77718,                0.99653,                0.83037,                0.91422,                0.86086,                0.92817,                0.77183,                0.86966,                0.55252,                0.34498,                0.54621,                0.23957,                0.77718,               0.006337,               0.006337,               0.006337
                    113,                 0.4906,                 0.4449,                 0.2614,                 0.7764,                0.99678,                0.83025,                 0.9144,                0.86652,                0.93448,                 0.7773,                0.87362,                0.55944,                0.32566,                0.53592,                0.23391,                0.77669,               0.006304,               0.006304,               0.006304
                    114,                0.49819,                0.44997,                0.26266,                0.77662,                0.99663,                0.82998,                0.91391,                0.86531,                0.93416,                0.77715,                0.87271,                0.55516,                0.34598,                0.54479,                0.23918,                0.77722,               0.006271,               0.006271,               0.006271
                    115,                 0.5098,                0.46552,                0.26636,                0.77654,                0.99668,                0.83008,                0.91301,                 0.8696,                0.93284,                0.77599,                0.87004,                0.55127,                0.31818,                0.50062,                0.22379,                0.77663,               0.006238,               0.006238,               0.006238
                    116,                0.49737,                0.45002,                0.26328,                0.77633,                0.99653,                0.83006,                0.91368,                0.86356,                0.93113,                0.77455,                0.87042,                0.55446,                0.34533,                0.52599,                0.23762,                0.77765,               0.006205,               0.006205,               0.006205
                    117,                0.48816,                 0.4366,                0.25999,                0.77767,                0.99668,                0.82956,                0.91264,                0.86005,                0.93221,                0.77531,                0.87035,                0.55802,                0.33174,                0.51313,                0.23538,                0.77722,               0.006172,               0.006172,               0.006172
                    118,                0.48725,                0.43674,                0.25943,                0.77607,                 0.9966,                0.82949,                  0.913,                0.85441,                0.92949,                0.77309,                0.86917,                 0.5481,                0.37306,                0.55402,                0.24681,                0.77917,               0.006139,               0.006139,               0.006139
                    119,                0.48197,                0.44099,                0.25868,                 0.7768,                0.99678,                0.83008,                0.91451,                0.86803,                0.93596,                0.77801,                0.87424,                0.56093,                    inf,                0.50847,                 0.2361,                0.77763,               0.006106,               0.006106,               0.006106
                    120,                0.48518,                0.43718,                0.25835,                0.77647,                0.99637,                0.83004,                0.91378,                0.86203,                0.93394,                0.77696,                0.87303,                0.55983,                0.34591,                 0.5065,                0.23354,                0.77777,               0.006073,               0.006073,               0.006073
                    121,                0.49377,                 0.4493,                0.26066,                0.77691,                0.99685,                0.83008,                0.91322,                0.86095,                0.93175,                0.77489,                0.86962,                0.55071,                0.34952,                0.53321,                0.23725,                 0.7778,                0.00604,                0.00604,                0.00604
                    122,                 0.4745,                0.42578,                 0.2548,                0.77606,                0.99687,                   0.83,                0.91302,                0.86546,                0.93294,                0.77611,                0.87059,                0.55182,                0.33114,                 0.5058,                0.22424,                0.77688,               0.006007,               0.006007,               0.006007
                    123,                0.46731,                0.42053,                0.25197,                0.77675,                0.99665,                0.82998,                0.91423,                0.86779,                0.93057,                  0.774,                0.87122,                0.55402,                0.32885,                0.50555,                 0.2303,                0.77663,               0.005974,               0.005974,               0.005974
                    124,                0.47124,                0.42268,                0.25442,                0.77567,                0.99641,                0.83013,                0.91311,                0.86332,                0.93082,                0.77419,                0.87005,                0.55899,                0.33478,                0.52396,                0.23369,                0.77728,               0.005941,               0.005941,               0.005941
                    125,                0.47246,                0.42565,                 0.2531,                0.77639,                0.99688,                0.82961,                0.91418,                0.87146,                0.93194,                0.77523,                0.87176,                0.55837,                0.30775,                0.50707,                0.21889,                 0.7762,               0.005908,               0.005908,               0.005908
                    126,                0.47429,                0.42722,                0.25277,                0.77617,                0.99625,                0.82998,                0.91392,                0.86282,                0.93302,                0.77647,                0.87187,                0.54908,                0.33446,                0.51704,                0.22968,                0.77727,               0.005875,               0.005875,               0.005875
                    127,                0.48254,                 0.4454,                 0.2567,                0.77631,                0.99669,                0.83019,                0.91367,                0.86353,                0.93139,                0.77483,                0.87137,                0.55902,                0.33833,                0.51521,                0.23292,                0.77695,               0.005842,               0.005842,               0.005842
                    128,                0.46572,                0.42778,                0.25083,                0.77632,                0.99633,                0.83004,                 0.9137,                0.86633,                0.93273,                0.77597,                0.87251,                0.55765,                0.33061,                0.51927,                0.22869,                0.77726,               0.005809,               0.005809,               0.005809
                    129,                0.46612,                 0.4175,                0.25064,                0.77631,                0.99665,                0.83022,                 0.9137,                0.87113,                0.93347,                0.77676,                0.87253,                0.56096,                0.30721,                0.50508,                 0.2234,                0.77646,               0.005776,               0.005776,               0.005776
                    130,                0.46749,                0.41499,                0.25182,                0.77593,                0.99632,                0.83015,                0.91418,                0.85917,                 0.9261,                0.77083,                0.86826,                0.54589,                    inf,                0.55887,                0.23283,                 0.7789,               0.005743,               0.005743,               0.005743
                    131,                0.46916,                0.42141,                0.25163,                0.77561,                0.99614,                0.83004,                 0.9141,                0.87017,                0.93371,                0.77652,                0.87252,                0.55789,                0.32473,                0.52293,                0.23026,                0.77709,                0.00571,                0.00571,                0.00571
                    132,                0.45651,                0.40346,                0.24835,                0.77577,                0.99662,                 0.8304,                0.91383,                 0.8689,                0.93062,                0.77412,                0.86959,                0.55236,                    inf,                0.54212,                0.22652,                  0.777,               0.005677,               0.005677,               0.005677
                    133,                  0.458,                0.40779,                0.24725,                0.77493,                0.99665,                0.83015,                0.91445,                0.86678,                0.93479,                0.77792,                0.87354,                0.55474,                0.33537,                0.53665,                 0.2332,                0.77728,               0.005644,               0.005644,               0.005644
                    134,                0.45184,                0.40887,                0.24548,                 0.7752,                0.99663,                0.83009,                0.91381,                 0.8688,                0.93505,                0.77759,                0.87345,                0.56414,                0.32864,                0.52269,                0.23398,                0.77703,               0.005611,               0.005611,               0.005611
                    135,                0.45437,                 0.4006,                0.24533,                0.77516,                0.99673,                 0.8298,                0.91382,                0.87125,                0.93411,                0.77686,                 0.8724,                0.56762,                    inf,                0.48711,                0.22339,                0.77632,               0.005578,               0.005578,               0.005578
                    136,                0.44729,                0.39819,                0.24427,                0.77509,                 0.9963,                 0.8301,                0.91359,                0.87209,                0.93144,                0.77497,                0.87052,                0.56264,                0.30808,                0.50481,                0.22103,                0.77616,               0.005545,               0.005545,               0.005545
                    137,                0.45668,                0.40771,                0.24715,                0.77522,                0.99651,                0.83002,                0.91362,                0.87374,                 0.9322,                0.77559,                0.87023,                0.56117,                0.30349,                 0.5048,                0.22275,                0.77613,               0.005512,               0.005512,               0.005512
                    138,                0.45472,                0.40101,                0.24635,                0.77425,                0.99631,                0.83021,                 0.9139,                0.87344,                 0.9341,                0.77692,                0.87295,                0.56403,                0.30527,                0.51468,                0.21734,                0.77626,               0.005479,               0.005479,               0.005479
                    139,                0.45459,                0.39947,                0.24617,                0.77488,                0.99657,                0.83042,                 0.9141,                0.87056,                0.93051,                0.77416,                0.87135,                0.56432,                0.31596,                0.51837,                0.22572,                0.77632,               0.005446,               0.005446,               0.005446
                    140,                0.44493,                0.39563,                0.24194,                0.77464,                0.99683,                0.83015,                0.91433,                0.87383,                0.93526,                0.77844,                0.87411,                0.56269,                0.31324,                0.51642,                0.22126,                0.77686,               0.005413,               0.005413,               0.005413
                    141,                0.43869,                0.38945,                0.23975,                0.77451,                 0.9965,                0.83021,                0.91436,                0.87134,                0.93191,                0.77561,                0.87209,                0.55592,                 0.3206,                0.51221,                0.22442,                0.77638,                0.00538,                0.00538,                0.00538
                    142,                0.44855,                0.40679,                0.24334,                0.77532,                0.99644,                0.83023,                0.91416,                0.87444,                0.93404,                0.77628,                0.87198,                0.56265,                0.29449,                0.49495,                0.21484,                0.77561,               0.005347,               0.005347,               0.005347
                    143,                0.43897,                0.38139,                0.23938,                0.77404,                0.99674,                0.83023,                0.91434,                0.87973,                0.93424,                0.77689,                0.87302,                0.56641,                0.27072,                0.50441,                 0.2085,                0.77488,               0.005314,               0.005314,               0.005314
                    144,                0.43475,                0.38237,                0.23805,                0.77376,                0.99655,                0.83021,                 0.9145,                0.87277,                0.93402,                0.77685,                0.87271,                0.56197,                0.30991,                0.50668,                0.21973,                0.77597,               0.005281,               0.005281,               0.005281
                    145,                0.44677,                0.40261,                0.24247,                0.77387,                0.99677,                0.83015,                0.91385,                0.87177,                0.93066,                0.77478,                0.87141,                0.55928,                0.31522,                0.52479,                0.22173,                0.77629,               0.005248,               0.005248,               0.005248
                    146,                0.43845,                0.39496,                0.23852,                0.77458,                0.99673,                0.83014,                0.91419,                 0.8689,                0.93157,                0.77532,                0.87249,                0.56595,                    inf,                0.49868,                0.22629,                0.77573,               0.005215,               0.005215,               0.005215
                    147,                0.43503,                0.38382,                0.23776,                0.77322,                0.99687,                0.83025,                0.91448,                 0.8772,                0.93329,                0.77687,                0.87328,                0.56886,                0.28224,                  0.506,                  0.217,                0.77513,               0.005182,               0.005182,               0.005182
                    148,                0.44424,                0.40019,                 0.2404,                0.77436,                0.99695,                0.83023,                0.91465,                 0.8723,                0.93208,                0.77575,                0.87213,                0.56241,                0.30788,                0.51363,                0.21826,                0.77647,               0.005149,               0.005149,               0.005149
                    149,                0.43458,                0.38433,                0.23735,                0.77432,                0.99671,                0.83023,                0.91427,                0.87067,                0.93316,                0.77625,                0.87282,                0.56346,                    inf,                0.51962,                 0.2241,                0.77701,               0.005116,               0.005116,               0.005116
                    150,                0.43511,                0.38376,                0.23732,                0.77374,                 0.9967,                0.83022,                0.91439,                0.87226,                0.93072,                0.77464,                0.87163,                0.56234,                    inf,                0.51699,                0.22043,                0.77624,               0.005083,               0.005083,               0.005083
                    151,                0.43033,                0.39343,                0.23589,                0.77354,                0.99693,                0.83015,                 0.9145,                0.87512,                0.93128,                0.77444,                 0.8712,                0.55753,                 0.3018,                0.51119,                0.21415,                0.77558,                0.00505,                0.00505,                0.00505
                    152,                 0.4342,                0.39257,                0.23803,                 0.7735,                0.99668,                0.83033,                0.91419,                 0.8689,                0.92933,                0.77274,                 0.8704,                0.56369,                0.31732,                0.51794,                0.22354,                0.77582,               0.005017,               0.005017,               0.005017
                    153,                0.43485,                0.39009,                0.23724,                0.77362,                0.99689,                0.83021,                 0.9144,                0.87207,                0.93441,                0.77735,                0.87412,                0.56481,                0.31701,                0.49317,                0.21901,                0.77608,               0.004984,               0.004984,               0.004984
                    154,                0.43381,                0.38395,                0.23667,                0.77337,                0.99695,                0.83017,                0.91405,                0.87009,                0.93338,                0.77603,                0.87274,                0.56153,                0.31785,                0.50152,                0.22549,                 0.7759,               0.004951,               0.004951,               0.004951
                    155,                0.42603,                0.37842,                0.23347,                0.77364,                0.99667,                0.83021,                0.91378,                0.87501,                0.93399,                0.77683,                0.87283,                0.56759,                0.28982,                 0.4902,                 0.2135,                0.77495,               0.004918,               0.004918,               0.004918
                    156,                0.43048,                0.38543,                0.23517,                0.77329,                0.99684,                0.83006,                0.91447,                0.87699,                0.93555,                0.77788,                0.87432,                0.57199,                0.28001,                0.50479,                0.21018,                  0.775,               0.004885,               0.004885,               0.004885
                    157,                0.42539,                0.37521,                0.23475,                0.77299,                0.99683,                0.83011,                0.91441,                0.87083,                0.93296,                0.77636,                0.87266,                0.56485,                0.31675,                0.51344,                0.21822,                0.77606,               0.004852,               0.004852,               0.004852
                    158,                0.42028,                0.37052,                0.23307,                0.77297,                0.99693,                0.83021,                0.91436,                0.87251,                0.93083,                 0.7739,                0.87073,                0.56085,                0.30535,                0.51964,                0.21332,                0.77606,               0.004819,               0.004819,               0.004819
                    159,                0.42616,                0.37364,                 0.2336,                0.77344,                0.99693,                 0.8304,                 0.9148,                0.87496,                0.92932,                0.77299,                0.87055,                0.56433,                0.28815,                0.52271,                0.21081,                0.77521,               0.004786,               0.004786,               0.004786
                    160,                0.41798,                0.37415,                0.23049,                0.77318,                0.99676,                0.83053,                0.91476,                0.87483,                0.93193,                0.77508,                0.87211,                0.57046,                0.28848,                0.51047,                0.21415,                0.77516,               0.004753,               0.004753,               0.004753
                    161,                0.42014,                0.37625,                0.23051,                0.77211,                0.99678,                0.83043,                0.91465,                0.87284,                0.93121,                0.77463,                0.87147,                0.56451,                0.29871,                0.52476,                0.21706,                0.77513,                0.00472,                0.00472,                0.00472
                    162,                0.41619,                0.37146,                0.23112,                0.77307,                0.99661,                0.83017,                0.91434,                0.87187,                0.92993,                0.77368,                0.87132,                0.56319,                0.30596,                0.52076,                0.21795,                 0.7757,               0.004687,               0.004687,               0.004687
                    163,                0.41211,                0.36276,                0.22826,                0.77285,                0.99693,                0.82999,                0.91447,                0.87352,                0.93075,                0.77338,                0.87139,                0.56534,                    inf,                 0.5173,                0.21288,                0.77494,               0.004654,               0.004654,               0.004654
                    164,                0.41774,                0.36692,                0.22998,                0.77259,                0.99678,                0.83012,                0.91426,                0.87305,                0.92895,                0.77244,                0.87007,                0.56508,                0.29666,                0.51182,                0.21133,                0.77534,               0.004621,               0.004621,               0.004621
                    165,                0.40899,                0.35577,                0.22714,                0.77256,                0.99692,                0.83019,                0.91477,                0.87612,                0.93189,                0.77456,                 0.8722,                 0.5642,                0.28525,                0.50153,                0.21066,                0.77492,               0.004588,               0.004588,               0.004588
                    166,                0.41406,                0.36727,                0.22766,                0.77246,                0.99703,                0.83018,                0.91456,                0.88006,                0.93285,                0.77562,                0.87283,                0.56963,                0.27073,                0.49977,                0.20613,                0.77435,               0.004555,               0.004555,               0.004555
                    167,                0.42419,                0.37699,                0.23135,                0.77354,                0.99688,                0.83044,                0.91447,                0.87629,                0.93118,                 0.7748,                0.87172,                0.56862,                    inf,                0.50572,                0.21181,                0.77477,               0.004522,               0.004522,               0.004522
                    168,                0.41602,                0.37664,                0.22868,                0.77277,                0.99668,                0.83021,                0.91438,                0.87142,                0.93339,                0.77608,                0.87328,                 0.5628,                    inf,                0.51489,                0.21921,                0.77634,               0.004489,               0.004489,               0.004489
                    169,                0.41313,                0.36478,                0.22824,                 0.7719,                0.99679,                0.83008,                0.91422,                 0.8703,                0.92832,                0.77254,                0.86935,                 0.5587,                    inf,                0.54038,                0.21258,                0.77568,               0.004456,               0.004456,               0.004456
                    170,                 0.4012,                0.36089,                0.22321,                0.77282,                0.99664,                0.83015,                0.91448,                0.86311,                0.92735,                0.77187,                0.86851,                 0.5526,                0.33223,                0.57962,                0.22056,                0.77803,               0.004423,               0.004423,               0.004423
                    171,                0.41152,                0.36554,                0.22698,                0.77188,                 0.9967,                0.83015,                0.91433,                0.86922,                0.92962,                0.77396,                0.87058,                0.55957,                0.31831,                 0.5355,                0.21836,                0.77624,                0.00439,                0.00439,                0.00439
                    172,                0.40491,                0.35647,                0.22591,                0.77172,                 0.9967,                0.83036,                0.91432,                0.87376,                 0.9306,                0.77472,                0.87142,                0.56267,                 0.3007,                0.52407,                0.21256,                0.77571,               0.004357,               0.004357,               0.004357
                    173,                 0.4081,                0.35575,                0.22521,                 0.7716,                0.99667,                0.83017,                0.91432,                0.87861,                0.93231,                0.77582,                 0.8722,                0.56496,                0.28079,                0.49771,                0.20559,                0.77453,               0.004324,               0.004324,               0.004324
                    174,                0.40753,                0.34848,                0.22389,                0.77218,                0.99681,                0.83038,                0.91441,                0.87616,                0.93117,                 0.7751,                0.87172,                0.56348,                0.29494,                0.51482,                0.21183,                0.77501,               0.004291,               0.004291,               0.004291
                    175,                0.39103,                0.34807,                0.21868,                0.77216,                0.99663,                0.83034,                0.91435,                0.87836,                0.93411,                0.77656,                0.87301,                0.56976,                0.27167,                0.49734,                0.20569,                0.77425,               0.004258,               0.004258,               0.004258
                    176,                0.40318,                0.35948,                0.22237,                 0.7717,                 0.9967,                0.83015,                0.91423,                0.87841,                0.93206,                 0.7751,                0.87171,                 0.5686,                0.27839,                0.50426,                0.20919,                0.77466,               0.004225,               0.004225,               0.004225
                    177,                0.40835,                0.36375,                0.22544,                 0.7717,                0.99698,                0.83036,                0.91349,                0.87655,                0.93131,                0.77502,                 0.8703,                0.56152,                0.28476,                0.51048,                0.20655,                0.77517,               0.004192,               0.004192,               0.004192
                    178,                0.40572,                0.36183,                0.22326,                0.77183,                0.99678,                0.83039,                0.91386,                0.87401,                0.93123,                0.77518,                0.87106,                0.56447,                0.30369,                0.51378,                0.21693,                0.77558,               0.004159,               0.004159,               0.004159
                    179,                0.39184,                0.34087,                0.21848,                0.77205,                0.99688,                0.83044,                0.91383,                0.87753,                0.93282,                0.77638,                0.87166,                0.56274,                 0.2861,                0.51373,                0.20901,                0.77485,               0.004126,               0.004126,               0.004126
                    180,                0.38884,                0.34072,                0.21681,                0.77167,                0.99703,                0.83022,                0.91429,                0.87629,                0.93447,                0.77753,                 0.8732,                0.55869,                0.30282,                0.53075,                0.21184,                0.77577,               0.004093,               0.004093,               0.004093
                    181,                0.39508,                0.35175,                0.21924,                0.77183,                0.99708,                0.83044,                0.91422,                 0.8803,                0.93487,                0.77776,                0.87326,                0.56262,                0.27583,                0.51137,                0.20428,                 0.7744,                0.00406,                0.00406,                0.00406
                    182,                 0.3922,                0.34142,                0.21884,                0.77144,                0.99715,                 0.8304,                0.91445,                0.88067,                0.93483,                0.77755,                0.87353,                0.56852,                0.26804,                0.48753,                0.20127,                0.77409,               0.004027,               0.004027,               0.004027
                    183,                0.39011,                0.33625,                0.21802,                0.77128,                0.99677,                0.83025,                0.91463,                0.87679,                0.93256,                0.77578,                 0.8731,                0.56877,                0.28276,                0.50415,                0.20642,                0.77494,               0.003994,               0.003994,               0.003994
                    184,                0.38321,                0.33838,                0.21454,                0.77117,                0.99696,                0.83036,                0.91475,                0.87729,                0.93444,                 0.7774,                0.87383,                0.56812,                0.28766,                 0.4999,                0.20763,                0.77507,               0.003961,               0.003961,               0.003961
                    185,                0.39905,                0.35117,                0.22061,                0.77106,                0.99696,                0.83044,                0.91458,                0.88125,                0.93526,                0.77843,                0.87352,                0.56627,                0.27041,                0.49156,                0.20228,                0.77427,               0.003928,               0.003928,               0.003928
                    186,                 0.3857,                0.33873,                0.21662,                0.77075,                 0.9967,                0.83027,                0.91445,                0.87697,                0.93425,                0.77765,                0.87374,                0.56559,                0.29669,                0.50061,                 0.2075,                0.77511,               0.003895,               0.003895,               0.003895
                    187,                0.38161,                0.33706,                0.21407,                0.77064,                0.99678,                0.83018,                0.91437,                0.87848,                0.93465,                 0.7777,                0.87397,                0.56821,                0.29258,                0.48997,                0.20659,                0.77497,               0.003862,               0.003862,               0.003862
                    188,                0.38619,                 0.3369,                0.21577,                0.77014,                0.99694,                0.83027,                0.91451,                0.87901,                0.93427,                0.77734,                0.87385,                0.57046,                0.28505,                0.49655,                0.20511,                0.77468,               0.003829,               0.003829,               0.003829
                    189,                0.38672,                0.34439,                0.21533,                0.77078,                0.99706,                0.83015,                0.91459,                 0.8811,                0.93644,                  0.779,                  0.875,                 0.5695,                    inf,                0.49891,                 0.1997,                0.77455,               0.003796,               0.003796,               0.003796
                    190,                0.39093,                0.34409,                0.21715,                0.77096,                0.99718,                0.83036,                0.91475,                0.88231,                0.93649,                0.77932,                0.87514,                0.56998,                0.27017,                0.48275,                0.20045,                0.77384,               0.003763,               0.003763,               0.003763
                    191,                0.38301,                0.33851,                 0.2144,                0.77054,                0.99706,                0.83026,                0.91462,                0.88251,                0.93535,                0.77848,                0.87473,                0.57189,                0.25963,                 0.4852,                0.19754,                0.77339,                0.00373,                0.00373,                0.00373
                    192,                0.38545,                0.33945,                0.21482,                0.77122,                0.99693,                0.83037,                0.91444,                0.87723,                0.93533,                0.77827,                0.87412,                0.56932,                0.28509,                0.49803,                0.20486,                0.77437,               0.003697,               0.003697,               0.003697
                    193,                0.38104,                 0.3336,                0.21321,                0.77061,                0.99713,                0.83045,                0.91473,                0.88037,                0.93497,                0.77775,                0.87406,                0.56857,                0.26712,                0.50185,                0.19976,                0.77403,               0.003664,               0.003664,               0.003664
                    194,                 0.3851,                0.34041,                0.21431,                0.77001,                0.99721,                0.83045,                0.91474,                0.87545,                0.93045,                0.77434,                0.87162,                0.56438,                0.28882,                0.50929,                0.20356,                0.77428,               0.003631,               0.003631,               0.003631
                    195,                0.38189,                0.33463,                0.21211,                0.77084,                0.99718,                0.83034,                0.91471,                0.87719,                0.93053,                0.77437,                0.87147,                0.56431,                0.28216,                0.51603,                0.20104,                0.77412,               0.003598,               0.003598,               0.003598
                    196,                0.38375,                0.33727,                0.21365,                0.77008,                0.99696,                0.82996,                0.91446,                0.87231,                0.92896,                0.77309,                0.87041,                0.56283,                0.29734,                0.52302,                0.20607,                0.77429,               0.003565,               0.003565,               0.003565
                    197,                0.38208,                0.33805,                0.21273,                0.77029,                0.99691,                0.83021,                0.91464,                0.87848,                0.93347,                0.77704,                0.87362,                0.56569,                0.28222,                0.49724,                0.20307,                0.77409,               0.003532,               0.003532,               0.003532
