                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    107,                 1.2155,                 2.5663,                0.53639,                 0.8136,                0.97375,                0.51315,                0.67127,                0.54661,                 0.7957,                0.42048,                0.52499,                0.22688,                 1.0325,                 2.6476,                0.52593,                0.82542,              0.0009506,              0.0009506,              0.0009506
                    108,                 1.2133,                 2.5639,                0.53493,                0.81353,                0.97349,                0.51273,                0.67064,                0.53362,                0.79395,                0.41913,                0.52025,                0.22227,                 1.0769,                 2.7064,                0.54002,                0.82699,              0.0009407,              0.0009407,              0.0009407
                    109,                 1.2131,                 2.5706,                0.53481,                0.81409,                0.97254,                0.51291,                0.67292,                0.53495,                0.79077,                0.41864,                0.52147,                0.22281,                 1.0821,                 2.7087,                0.53666,                0.82699,              0.0009308,              0.0009308,              0.0009308
                    110,                 1.2075,                 2.5655,                0.53207,                0.81345,                 0.9737,                0.51365,                0.67441,                0.54525,                0.79539,                0.42046,                 0.5267,                0.22587,                 1.0458,                 2.6493,                0.52988,                0.82599,              0.0009209,              0.0009209,              0.0009209
                    111,                 1.2178,                 2.5661,                0.53643,                0.81389,                0.97352,                0.51324,                0.67247,                0.53973,                0.78804,                0.41627,                0.51646,                0.21888,                 1.0637,                 2.6828,                0.53201,                0.82608,               0.000911,               0.000911,               0.000911
                    112,                 1.2022,                 2.5744,                0.53673,                0.81477,                0.97355,                0.51289,                0.67063,                0.53777,                0.79979,                0.42216,                0.52576,                0.22482,                 1.0607,                  2.671,                0.53493,                0.82587,              0.0009011,              0.0009011,              0.0009011
                    113,                 1.2082,                 2.5619,                0.52937,                0.81265,                0.97259,                 0.5129,                0.67244,                0.54212,                0.79533,                 0.4202,                0.52577,                0.22684,                 1.0541,                 2.6831,                0.52656,                0.82559,              0.0008912,              0.0008912,              0.0008912
                    114,                 1.2143,                 2.5751,                0.53796,                0.81377,                0.97485,                0.51292,                0.67115,                0.53963,                0.79723,                0.42071,                0.52325,                0.22179,                 1.0504,                 2.6672,                0.52689,                0.82585,              0.0008813,              0.0008813,              0.0008813
                    115,                 1.1918,                 2.5316,                0.52465,                0.81259,                0.97389,                0.51351,                0.67164,                0.53943,                0.79511,                0.42023,                0.52428,                0.22551,                 1.0584,                 2.6835,                0.53162,                 0.8257,              0.0008714,              0.0008714,              0.0008714
                    116,                 1.2042,                 2.5575,                0.52667,                0.81215,                0.97298,                 0.5129,                0.67058,                0.53895,                0.80112,                0.42323,                0.52683,                0.22685,                  1.057,                 2.6668,                0.52934,                0.82595,              0.0008615,              0.0008615,              0.0008615
                    117,                 1.2102,                 2.5699,                0.53222,                0.81293,                0.97427,                0.51344,                0.67223,                0.54762,                0.80109,                0.42306,                0.52962,                0.22948,                 1.0298,                 2.6486,                0.52716,                0.82482,              0.0008516,              0.0008516,              0.0008516
                    118,                 1.1747,                 2.5109,                0.51939,                0.81288,                0.97281,                0.51344,                 0.6725,                0.53564,                0.79162,                0.41881,                0.52152,                0.22415,                 1.0755,                 2.6953,                0.53862,                0.82609,              0.0008417,              0.0008417,              0.0008417
                    119,                 1.1895,                 2.5417,                0.52472,                0.81197,                0.97344,                 0.5133,                0.67293,                0.54057,                0.79506,                0.42022,                0.52439,                0.22345,                 1.0597,                 2.6733,                0.52844,                0.82566,              0.0008318,              0.0008318,              0.0008318
                    120,                 1.1901,                   2.53,                0.53124,                0.81316,                0.97411,                0.51365,                  0.672,                0.54475,                0.79165,                0.41822,                0.52189,                0.22303,                 1.0359,                 2.6486,                0.52459,                0.82485,              0.0008219,              0.0008219,              0.0008219
                    121,                  1.178,                  2.546,                0.52271,                0.81307,                0.97374,                0.51344,                0.67079,                0.53867,                0.79231,                0.41852,                0.52083,                0.22194,                  1.055,                 2.6679,                0.52868,                0.82546,               0.000812,               0.000812,               0.000812
                    122,                 1.1896,                 2.5435,                0.52423,                0.81217,                0.97327,                 0.5135,                0.67132,                0.53667,                0.79721,                0.42161,                0.52637,                0.22657,                 1.0707,                 2.6863,                0.53362,                0.82606,              0.0008021,              0.0008021,              0.0008021
                    123,                 1.1883,                 2.5485,                 0.5234,                0.81239,                0.97311,                0.51351,                0.67162,                0.54521,                0.79671,                0.42112,                0.52622,                0.22458,                 1.0348,                  2.638,                0.52046,                0.82519,              0.0007922,              0.0007922,              0.0007922
                    124,                 1.1988,                 2.5584,                0.52556,                0.81261,                0.97307,                0.51338,                 0.6722,                0.54105,                0.79306,                0.41958,                0.52314,                0.22427,                 1.0521,                 2.6687,                 0.5288,                0.82557,              0.0007823,              0.0007823,              0.0007823
                    125,                  1.189,                 2.5479,                0.52538,                0.81252,                0.97325,                0.51323,                0.67139,                0.53431,                 0.7923,                0.41912,                0.52255,                0.22299,                 1.0825,                 2.7059,                0.53616,                0.82611,              0.0007724,              0.0007724,              0.0007724
                    126,                  1.175,                 2.5361,                0.51666,                0.81212,                0.97461,                0.51336,                0.67331,                0.54741,                0.79628,                0.42051,                 0.5259,                0.22538,                 1.0299,                 2.6395,                0.52013,                 0.8249,              0.0007625,              0.0007625,              0.0007625
                    127,                 1.1933,                 2.5572,                0.52561,                0.81183,                 0.9718,                0.51373,                 0.6722,                0.53547,                0.79133,                0.41904,                0.52255,                0.22155,                 1.0722,                 2.6891,                0.53289,                0.82553,              0.0007526,              0.0007526,              0.0007526
                    128,                 1.1777,                 2.5351,                0.52006,                0.81143,                0.97444,                0.51362,                0.67256,                0.54984,                 0.7979,                0.42162,                0.52815,                0.22725,                 1.0174,                 2.6267,                0.51369,                0.82449,              0.0007427,              0.0007427,              0.0007427
                    129,                 1.1607,                 2.5201,                0.51602,                0.81189,                0.97362,                0.51348,                0.67205,                0.54207,                0.79666,                0.42064,                0.52596,                0.22656,                 1.0481,                 2.6618,                0.52147,                0.82513,              0.0007328,              0.0007328,              0.0007328
                    130,                 1.1788,                 2.5162,                 0.5181,                0.81033,                 0.9744,                0.51356,                 0.6742,                0.54867,                0.79473,                0.41989,                0.52649,                 0.2257,                 1.0286,                 2.6434,                 0.5196,                 0.8246,              0.0007229,              0.0007229,              0.0007229
                    131,                 1.1827,                 2.5335,                0.51872,                0.81111,                0.97525,                0.51342,                 0.6737,                0.55135,                0.79633,                0.42017,                0.52664,                0.22769,                 1.0145,                 2.6346,                 0.5097,                0.82443,               0.000713,               0.000713,               0.000713
                    132,                 1.1805,                 2.5482,                0.52382,                0.81355,                0.97424,                0.51372,                 0.6718,                0.54332,                0.79456,                0.42005,                0.52391,                0.22464,                 1.0408,                 2.6579,                0.52281,                0.82519,              0.0007031,              0.0007031,              0.0007031
                    133,                 1.1692,                 2.5223,                0.51764,                0.81201,                 0.9749,                 0.5137,                0.67212,                0.54801,                0.79111,                0.41799,                0.52042,                0.22317,                 1.0232,                 2.6393,                0.51092,                0.82404,              0.0006932,              0.0006932,              0.0006932
                    134,                 1.1804,                 2.5201,                0.51715,                 0.8111,                0.97528,                0.51352,                0.67315,                0.54672,                 0.7956,                0.42045,                0.52565,                0.22317,                  1.032,                  2.642,                 0.5189,                0.82455,              0.0006833,              0.0006833,              0.0006833
                    135,                 1.1705,                 2.5263,                0.51525,                0.81123,                0.97617,                0.51383,                0.67284,                0.55651,                0.79365,                0.41902,                0.52338,                0.22508,                0.98853,                 2.6027,                 0.5062,                0.82357,              0.0006734,              0.0006734,              0.0006734
                    136,                  1.155,                 2.5057,                0.51314,                0.81121,                0.97473,                0.51371,                0.67147,                0.54627,                0.79768,                0.42146,                0.52695,                0.22666,                 1.0309,                  2.646,                 0.5179,                0.82419,              0.0006635,              0.0006635,              0.0006635
                    137,                 1.1713,                 2.5127,                0.51489,                0.81065,                  0.975,                0.51359,                0.67254,                0.54885,                0.79695,                0.42106,                0.52791,                 0.2259,                 1.0204,                 2.6299,                0.51694,                0.82428,              0.0006536,              0.0006536,              0.0006536
                    138,                 1.1614,                 2.5155,                0.51517,                0.81151,                0.97491,                0.51392,                0.67302,                0.55458,                0.79416,                0.42003,                0.52542,                 0.2267,                0.99683,                 2.6075,                0.50732,                0.82353,              0.0006437,              0.0006437,              0.0006437
                    139,                 1.1656,                 2.5064,                0.51176,                0.80989,                  0.975,                0.51386,                0.67258,                  0.549,                0.80044,                0.42372,                0.52972,                0.22842,                 1.0186,                 2.6249,                0.51802,                 0.8241,              0.0006338,              0.0006338,              0.0006338
                    140,                 1.1746,                 2.5372,                0.51884,                0.81178,                 0.9743,                0.51378,                0.67293,                0.54787,                0.79474,                0.42071,                0.52615,                 0.2276,                 1.0247,                 2.6429,                0.51706,                0.82431,              0.0006239,              0.0006239,              0.0006239
                    141,                 1.1541,                 2.5058,                0.51266,                0.81106,                0.97459,                0.51396,                0.67236,                0.55219,                0.79532,                0.42055,                0.52539,                0.22568,                 1.0045,                 2.6122,                0.50806,                0.82389,               0.000614,               0.000614,               0.000614
                    142,                 1.1843,                 2.5404,                0.52434,                0.81175,                0.97486,                0.51375,                0.67248,                0.55368,                0.79767,                0.42119,                0.52773,                 0.2276,                0.99901,                 2.6136,                 0.5109,                0.82375,              0.0006041,              0.0006041,              0.0006041
                    143,                  1.164,                 2.5212,                0.51258,                  0.811,                0.97531,                0.51413,                0.67263,                0.55142,                0.79975,                0.42325,                 0.5304,                0.23073,                 1.0097,                  2.618,                0.51566,                 0.8236,              0.0005942,              0.0005942,              0.0005942
                    144,                 1.1698,                 2.5158,                0.51486,                0.81055,                0.97483,                0.51393,                0.67202,                0.55481,                0.79756,                0.42183,                0.52702,                0.22653,                0.99109,                 2.6072,                0.50539,                0.82316,              0.0005843,              0.0005843,              0.0005843
                    145,                 1.1588,                 2.5038,                0.50886,                0.81034,                0.97537,                0.51432,                0.67318,                0.55552,                0.79828,                0.42183,                0.52805,                0.22644,                0.99187,                 2.6076,                0.50696,                0.82335,              0.0005744,              0.0005744,              0.0005744
                    146,                 1.1573,                 2.5257,                0.51414,                0.81152,                0.97487,                0.51412,                 0.6733,                0.55317,                0.79498,                0.42013,                0.52477,                0.22371,                0.99975,                 2.6118,                 0.5106,                0.82364,              0.0005645,              0.0005645,              0.0005645
                    147,                 1.1466,                 2.4882,                0.50973,                0.81085,                0.97514,                0.51416,                  0.672,                0.55476,                0.79386,                0.41994,                0.52324,                0.22451,                0.99125,                 2.6061,                0.50455,                0.82328,              0.0005546,              0.0005546,              0.0005546
                    148,                 1.1517,                 2.5086,                0.50973,                 0.8112,                0.97578,                0.51421,                0.67294,                 0.5575,                0.79773,                0.42205,                0.52787,                0.22729,                0.98371,                 2.5998,                0.50644,                0.82299,              0.0005447,              0.0005447,              0.0005447
                    149,                 1.1689,                 2.5249,                0.51746,                0.81133,                 0.9759,                0.51433,                0.67281,                0.55644,                0.79569,                0.42059,                0.52431,                0.22326,                0.98228,                   2.59,                0.50657,                0.82318,              0.0005348,              0.0005348,              0.0005348
                    150,                 1.1576,                 2.4867,                0.50865,                0.80984,                0.97519,                0.51406,                 0.6734,                0.55551,                0.79466,                0.42051,                0.52494,                0.22445,                0.99101,                 2.6045,                0.50475,                0.82314,              0.0005249,              0.0005249,              0.0005249
                    151,                 1.1527,                 2.5053,                0.50989,                0.81089,                0.97534,                0.51413,                0.67436,                0.56042,                0.79875,                0.42198,                0.52985,                0.22918,                0.97505,                 2.5907,                0.49772,                0.82303,               0.000515,               0.000515,               0.000515
                    152,                 1.1478,                 2.4872,                0.50849,                0.81005,                0.97572,                 0.5144,                0.67335,                0.55816,                0.79742,                0.42179,                0.52783,                0.22799,                0.98067,                 2.5971,                 0.5027,                0.82285,              0.0005051,              0.0005051,              0.0005051
                    153,                  1.146,                 2.4918,                0.50582,                0.81051,                0.97486,                0.51452,                0.67288,                0.55612,                0.79319,                0.41947,                0.52394,                0.22356,                0.98672,                 2.5958,                0.50427,                0.82318,              0.0004952,              0.0004952,              0.0004952
                    154,                 1.1439,                 2.4961,                0.50473,                 0.8099,                0.97574,                0.51466,                0.67293,                0.55943,                0.79566,                0.42079,                 0.5255,                0.22592,                0.97126,                  2.586,                0.49847,                 0.8226,              0.0004853,              0.0004853,              0.0004853
                    155,                 1.1544,                 2.5053,                0.50944,                0.81091,                0.97565,                0.51453,                0.67279,                0.55959,                0.79559,                0.42091,                0.52635,                0.22621,                0.97314,                   2.59,                0.49769,                0.82268,              0.0004754,              0.0004754,              0.0004754
                    156,                 1.1454,                 2.4913,                0.50388,                0.80973,                0.97453,                0.51449,                0.67242,                 0.5534,                0.79791,                0.42262,                0.52833,                0.22774,                0.99776,                 2.6146,                0.50976,                0.82343,              0.0004655,              0.0004655,              0.0004655
                    157,                 1.1454,                 2.5069,                0.50715,                0.81085,                0.97583,                0.51415,                0.67289,                0.55919,                0.79866,                0.42197,                0.52848,                 0.2271,                0.97171,                 2.5883,                0.49793,                0.82293,              0.0004556,              0.0004556,              0.0004556
                    158,                 1.1446,                 2.4934,                0.50554,                0.80965,                0.97579,                0.51432,                0.67334,                 0.5594,                  0.799,                0.42244,                0.52929,                0.22777,                0.97331,                  2.589,                0.49954,                0.82281,              0.0004457,              0.0004457,              0.0004457
                    159,                 1.1647,                 2.5123,                0.51459,                0.81035,                0.97566,                 0.5142,                0.67336,                0.55564,                0.79941,                0.42263,                 0.5305,                0.22831,                0.99031,                 2.5926,                0.50449,                0.82311,              0.0004358,              0.0004358,              0.0004358
                    160,                 1.1512,                 2.4986,                0.51017,                0.81021,                0.97527,                0.51484,                 0.6747,                0.56251,                0.80014,                0.42322,                0.53197,                0.23012,                0.96632,                 2.5854,                 0.4965,                0.82237,              0.0004259,              0.0004259,              0.0004259
                    161,                  1.156,                 2.5107,                 0.5108,                0.81013,                 0.9757,                0.51459,                0.67312,                0.56127,                0.80092,                0.42326,                0.53081,                0.22958,                0.96655,                 2.5793,                0.49763,                0.82254,               0.000416,               0.000416,               0.000416
                    162,                 1.1435,                 2.4903,                0.50594,                0.80996,                0.97481,                0.51452,                0.67306,                0.55898,                 0.7987,                0.42269,                  0.529,                0.22776,                 0.9782,                 2.5957,                0.50169,                  0.823,              0.0004061,              0.0004061,              0.0004061
                    163,                 1.1384,                 2.4889,                 0.5024,                0.80945,                  0.975,                0.51435,                0.67346,                0.55746,                0.79795,                0.42236,                0.52912,                0.22782,                0.98491,                  2.603,                0.50176,                0.82288,              0.0003962,              0.0003962,              0.0003962
                    164,                 1.1416,                 2.4958,                0.50431,                0.80984,                0.97536,                0.51459,                0.67281,                0.56083,                0.80029,                0.42334,                0.52949,                0.22818,                0.96581,                 2.5785,                 0.4946,                0.82245,              0.0003863,              0.0003863,              0.0003863
                    165,                 1.1498,                 2.4966,                0.50773,                0.81032,                0.97547,                0.51454,                0.67282,                0.55841,                0.79905,                0.42224,                0.52859,                0.22736,                0.97606,                 2.5841,                0.49671,                0.82282,              0.0003764,              0.0003764,              0.0003764
                    166,                 1.1232,                 2.4671,                0.49665,                0.80901,                0.97564,                0.51449,                0.67332,                0.55815,                0.80144,                0.42391,                0.53115,                0.22899,                0.98009,                 2.5922,                0.49964,                0.82289,              0.0003665,              0.0003665,              0.0003665
                    167,                 1.1448,                 2.4997,                0.50632,                0.81022,                0.97606,                0.51466,                0.67365,                0.56102,                0.79832,                0.42202,                0.52809,                0.22676,                 0.9651,                 2.5747,                0.49786,                0.82253,              0.0003566,              0.0003566,              0.0003566
                    168,                 1.1256,                  2.467,                0.49586,                0.80873,                0.97572,                0.51469,                0.67373,                0.56045,                0.79841,                0.42251,                0.52883,                0.22771,                0.96996,                 2.5804,                0.49641,                0.82237,              0.0003467,              0.0003467,              0.0003467
                    169,                 1.1264,                 2.4622,                0.49909,                0.80856,                  0.976,                0.51472,                0.67436,                0.56052,                0.79939,                0.42284,                0.53034,                 0.2283,                0.97071,                 2.5753,                0.49721,                0.82242,              0.0003368,              0.0003368,              0.0003368
                    170,                 1.1545,                  2.509,                0.50878,                0.80927,                0.97612,                 0.5147,                0.67384,                0.55923,                0.79776,                0.42183,                0.52819,                0.22629,                0.97419,                 2.5829,                0.49896,                 0.8225,              0.0003269,              0.0003269,              0.0003269
                    171,                 1.1368,                 2.4734,                0.49997,                0.80818,                0.97608,                 0.5148,                0.67415,                0.56234,                0.80278,                0.42445,                0.53287,                0.23003,                0.96222,                 2.5751,                0.49555,                0.82219,               0.000317,               0.000317,               0.000317
                    172,                  1.133,                 2.4739,                0.49711,                0.80933,                0.97586,                0.51462,                0.67402,                 0.5589,                0.79769,                0.42166,                0.52842,                0.22769,                0.97764,                 2.5927,                0.49817,                 0.8225,              0.0003071,              0.0003071,              0.0003071
                    173,                 1.1301,                 2.4764,                 0.4988,                0.80915,                0.97695,                0.51467,                0.67344,                0.56056,                0.79884,                0.42189,                0.52738,                0.22634,                0.96558,                 2.5795,                0.49619,                0.82226,              0.0002972,              0.0002972,              0.0002972
                    174,                 1.1178,                 2.4718,                0.49629,                0.80901,                0.97671,                0.51477,                0.67346,                0.56038,                0.79915,                0.42213,                0.52759,                0.22678,                0.96583,                  2.575,                0.49612,                0.82211,              0.0002873,              0.0002873,              0.0002873
                    175,                  1.138,                  2.478,                0.50377,                0.80896,                0.97582,                0.51459,                0.67333,                0.56124,                0.79943,                0.42263,                0.52891,                0.22761,                0.96331,                 2.5745,                0.49439,                0.82217,              0.0002774,              0.0002774,              0.0002774
                    176,                 1.1232,                  2.479,                0.49778,                0.80926,                0.97629,                 0.5145,                0.67362,                 0.5607,                0.80028,                0.42266,                0.52954,                0.22739,                 0.9656,                 2.5763,                0.49668,                0.82235,              0.0002675,              0.0002675,              0.0002675
                    177,                 1.1315,                 2.4805,                 0.4992,                0.80922,                0.97654,                0.51483,                 0.6741,                0.56485,                 0.8024,                0.42394,                0.53167,                0.22961,                0.95248,                 2.5644,                0.49329,                0.82183,              0.0002576,              0.0002576,              0.0002576
                    178,                 1.1296,                 2.4745,                0.49599,                0.80912,                0.97692,                0.51476,                 0.6736,                0.56343,                0.80005,                0.42289,                0.52891,                0.22734,                0.95547,                 2.5676,                 0.4921,                0.82199,              0.0002477,              0.0002477,              0.0002477
                    179,                  1.116,                 2.4515,                0.48989,                0.80797,                0.97677,                0.51472,                0.67369,                0.56379,                0.80021,                0.42292,                0.53038,                0.22863,                0.95525,                 2.5712,                 0.4915,                0.82184,              0.0002378,              0.0002378,              0.0002378
                    180,                 1.1343,                 2.4899,                0.50192,                 0.8096,                0.97617,                0.51458,                0.67381,                0.56114,                 0.8007,                0.42305,                0.53064,                0.22868,                 0.9688,                 2.5811,                0.49568,                 0.8222,              0.0002279,              0.0002279,              0.0002279
                    181,                  1.117,                 2.4613,                0.49255,                0.80864,                0.97681,                0.51446,                0.67354,                0.56472,                0.80234,                0.42379,                0.53197,                0.23059,                0.95209,                 2.5632,                0.49088,                 0.8217,               0.000218,               0.000218,               0.000218
                    182,                 1.1277,                 2.4883,                0.49892,                0.80911,                0.97698,                 0.5147,                0.67341,                0.56341,                0.80179,                0.42336,                0.53057,                  0.229,                0.95595,                 2.5657,                0.49406,                0.82184,              0.0002081,              0.0002081,              0.0002081
                    183,                 1.1179,                 2.4678,                0.49584,                0.80962,                0.97621,                0.51455,                0.67332,                0.56283,                0.79887,                0.42237,                0.52874,                0.22775,                0.95756,                 2.5684,                0.49029,                0.82191,              0.0001982,              0.0001982,              0.0001982
                    184,                  1.118,                 2.4716,                0.49173,                0.80872,                0.97666,                0.51462,                0.67373,                0.56468,                0.80089,                0.42291,                0.52993,                0.22798,                0.94993,                 2.5588,                0.49071,                0.82183,              0.0001883,              0.0001883,              0.0001883
                    185,                 1.1131,                 2.4653,                0.49262,                 0.8085,                0.97694,                0.51457,                0.67348,                0.56475,                0.80184,                0.42341,                0.53032,                0.22844,                0.94859,                 2.5635,                0.48935,                0.82173,              0.0001784,              0.0001784,              0.0001784
                    186,                 1.1226,                 2.4726,                0.49561,                0.80859,                0.97683,                0.51474,                0.67394,                0.56417,                0.80046,                0.42262,                0.52982,                0.22808,                0.95412,                 2.5647,                0.48913,                0.82176,              0.0001685,              0.0001685,              0.0001685
                    187,                 1.1114,                 2.4528,                0.48726,                0.80722,                0.97666,                0.51483,                0.67434,                0.56506,                0.79907,                0.42214,                0.52964,                0.22845,                0.95005,                 2.5623,                0.48957,                0.82183,              0.0001586,              0.0001586,              0.0001586
                    188,                 1.1135,                 2.4699,                0.49305,                0.80859,                0.97699,                0.51485,                  0.674,                0.56499,                0.79812,                0.42129,                0.52798,                0.22711,                0.95017,                 2.5613,                0.48797,                 0.8218,              0.0001487,              0.0001487,              0.0001487
                    189,                 1.1002,                  2.436,                0.48991,                0.80843,                0.97715,                0.51467,                0.67417,                0.56485,                  0.799,                0.42174,                 0.5289,                0.22753,                0.95093,                 2.5579,                0.48818,                0.82172,              0.0001388,              0.0001388,              0.0001388
                    190,                 1.1116,                 2.4581,                0.48905,                0.80675,                0.97712,                0.51473,                0.67395,                  0.564,                0.79946,                0.42163,                 0.5285,                0.22703,                 0.9528,                 2.5637,                0.49032,                0.82172,              0.0001289,              0.0001289,              0.0001289
                    191,                 1.0901,                 2.4249,                 0.5221,                0.81316,                0.97654,                0.51478,                0.67302,                0.56226,                0.79764,                0.42165,                0.52705,                0.22655,                0.95694,                 2.5717,                 0.4918,                0.82175,               0.000119,               0.000119,               0.000119
                    192,                 1.0784,                 2.4177,                 0.4932,                0.80921,                0.97642,                0.51472,                0.67337,                 0.5593,                0.79579,                0.42053,                0.52604,                0.22668,                0.97086,                 2.5755,                0.49465,                0.82205,              0.0001091,              0.0001091,              0.0001091
                    193,                  1.082,                 2.4132,                0.49476,                   0.81,                0.97645,                0.51459,                0.67454,                0.55899,                0.79468,                0.41993,                0.52619,                0.22664,                0.97731,                 2.5832,                0.49549,                0.82221,               9.92e-05,               9.92e-05,               9.92e-05
                    194,                 1.0749,                  2.414,                0.48997,                0.80987,                0.97635,                0.51454,                0.67432,                0.55693,                0.79461,                0.41972,                0.52525,                0.22594,                0.98485,                 2.5958,                0.49856,                0.82237,               8.93e-05,               8.93e-05,               8.93e-05
                    195,                 1.0858,                 2.4267,                0.50378,                0.81253,                0.97667,                0.51454,                0.67409,                0.55896,                  0.793,                0.41906,                0.52331,                0.22464,                0.97553,                 2.5894,                 0.4946,                0.82215,               7.94e-05,               7.94e-05,               7.94e-05
                    196,                 1.0882,                 2.4318,                0.50535,                0.81334,                0.97658,                0.51464,                0.67412,                0.55973,                0.79552,                0.42037,                0.52563,                0.22665,                 0.9712,                 2.5856,                0.49322,                0.82196,               6.95e-05,               6.95e-05,               6.95e-05
                    197,                 1.0697,                 2.4153,                0.48651,                0.80945,                0.97656,                0.51462,                0.67462,                0.56031,                0.79546,                0.42044,                 0.5264,                0.22735,                0.97102,                  2.585,                0.49344,                0.82197,               5.96e-05,               5.96e-05,               5.96e-05
                    198,                 1.0712,                 2.3982,                0.49719,                0.80942,                0.97631,                0.51477,                0.67497,                 0.5614,                0.79549,                0.42021,                0.52641,                0.22755,                0.96662,                 2.5813,                0.49247,                0.82187,               4.97e-05,               4.97e-05,               4.97e-05
                    199,                 1.0854,                 2.4228,                0.49662,                0.81083,                 0.9763,                0.51476,                0.67475,                0.56053,                0.79512,                0.42012,                0.52601,                0.22699,                   0.97,                 2.5833,                0.49228,                0.82195,               3.98e-05,               3.98e-05,               3.98e-05
                    200,                 1.0594,                 2.3875,                0.48567,                0.80878,                0.97604,                0.51479,                0.67526,                0.56142,                0.79364,                0.41972,                0.52564,                0.22708,                0.96864,                  2.584,                0.49242,                0.82189,               2.99e-05,               2.99e-05,               2.99e-05
